gene,uni_marker_gene,cv_values
b2514,b2514,0.0568607003614281
b0642,b0642,0.0451353208312414
b4129,b3038,0.055688839071907
b0194,b0194,0.0671110423164146
b2580,b3068,0.0602721852254708
b0505,b0505,0.0666021153444392
b2066,b3355,0.0542820611238826
b3803,b3803,0.0535466048133093
b3804,b3804,0.0463312621332809
b3997,b3997,0.0551193722644654
b2866,b3492,0.0441962462169617
b3564,b3564,0.0579044816768033
b3204,b3204,0.0447846498717143
b2520,b2520,0.0524774981361011
b1951,b3529,0.0498224980151606
b1591,b1591,0.0597111859731504
b3866,b3866,0.0514096709808495
b1080,b2528,0.0559427111847973
b0067,b0818,0.0531203101451913
b2389,b0155,0.0415921756683941
b3849,b3849,0.0449157790255047
b2682,b0401,0.0609621886497908
b4020,b4020,0.0550411983024796
b0914,b0914,0.0614500476769963
b2406,b2406,0.0680485903825072
b2552,b2552,0.0682579839324474
b4064,b4064,0.0678151710920064
b3224,b3899,0.0619618691517229
b3040,b3915,0.0396498327551522
b3990,b4146,0.0400299831012149
b1386,b2593,0.0500268003160679
b1711,b3339,0.036843390589445
b3469,b2184,0.0372385995216239
b2498,b3339,0.036843390589445
b0028,b0028,0.0578193790160966
b2898,b2898,0.0681045920558744
b0182,b3192,0.0458915613308808
b3193,b3191,0.0451987779287547
b1114,b1114,0.0404518550762541
b1679,b1105,0.0514583868274806
b1066,b3790,0.0538086530548154
b0167,b0447,0.0569969199830173
b2733,b4389,0.0408700475611585
b3308,b3308,0.0649665340461132
b3003,b0493,0.0421418175575168
b0476,b0476,0.0485779878014748
b3439,b3439,0.0468743817835666
b1109,b2487,0.061130123040321
b2734,b1411,0.0686071123750857
b0464,b0149,0.0434720658298682
b3417,b3428,0.0642861023930741
b3287,b1128,0.0457238937849552
b3807,b3891,0.0575119215822212
b3235,b3234,0.0364795471441631
b2908,b4260,0.055049816216988
b1807,b2472,0.0420484542835586
b2559,b2559,0.053859645811908
b1266,b2291,0.0415422453147199
b4374,b0675,0.0610275049382562
b2744,b4213,0.064160191351961
b3068,b3068,0.0602721852254708
b4019,b4019,0.062518506986497
b0871,b1677,0.0600381243538891
b3685,b3290,0.0655090572947823
b2480,b0605,0.0580370965070825
b1330,b0808,0.0694957814656468
b2892,b2892,0.0610019827611617
b4040,b4040,0.0658051153357546
b3721,b2901,0.0456400923145189
b2232,b2232,0.0473760615416884
b3929,b3929,0.0498990522541638
b0677,b0677,0.0514064278366701
b3788,b3788,0.0491792200793261
b2473,b2473,0.0684047231860918
b2162,b3399,0.0527273673423379
b1636,b2418,0.0555285342183659
b3572,b2965,0.047123538272135
b0449,b0449,0.0482406930448806
b3329,b1209,0.0527912580601325
b2812,b2812,0.0383493352846142
b0084,b0149,0.0434720658298682
b4213,b4213,0.064160191351961
b0166,b0166,0.0625781122076974
b1850,b1850,0.0658340379178658
b0425,b0425,0.0536522464950644
b2907,b2907,0.0508303492142024
b0662,b0662,0.0451169120967637
b3041,b3041,0.0601299240135171
b0918,b0918,0.0588808825038396
b0954,b0180,0.0652378937694641
b3843,b2311,0.068412256327614
b2542,b2542,0.056870886139062
b1096,b1096,0.0575008266656303
b1734,b2901,0.0456400923145189
b3619,b3619,0.0504197161625438
b3623,b3621,0.0523744233941729
b0092,b0381,0.0481127918170893
b2068,b3549,0.0390310609633677
b0870,b0870,0.0515895446006093
b2803,b2803,0.0670018497017643
b3583,b4198,0.0534815396377735
b4169,b2435,0.0472390385230131
b1007,b1412,0.0601664060757901
b3028,b3028,0.0514558698967522
b2260,b2260,0.0669999031135667
b1430,b2232,0.0473760615416884
b0524,b0524,0.0607031712760646
b3786,b3786,0.0678290826198205
b0404,b0404,0.0594985690201052
b3957,b3957,0.0648349687612316
b2836,b2836,0.0430477076543461
b3198,b3198,0.0453333544454145
b0159,b0159,0.046152334686234
b1190,b4053,0.0572671257979149
b0606,b0606,0.0638136030935197
b4090,b4090,0.0653430480091225
b3091,b3091,0.046153231126525
b2938,b2938,0.0575058394554264
b2495,b2495,0.0368856875274702
b0049,b0049,0.0657712923524699
b0521,b2874,0.0623226714502696
b1046,b0789,0.0687075176958258
b3531,b3531,0.0548060293700757
b4039,b4039,0.0586054609330414
b2459,b1270,0.0544588010392509
b1992,b1992,0.0562892370656038
b1993,b1993,0.062286387428814
b2755,b2798,0.0571267135286664
b2065,b2065,0.0557414520796517
b2838,b2838,0.0627199329707068
b3809,b3809,0.055059507458149
b2440,b2440,0.0477562093537782
b2011,b2011,0.0520148207977049
b2787,b2787,0.0463823505791236
b3553,b1033,0.0573215709213769
b0124,b0124,0.0688517484389899
b3430,b3430,0.0698106227510221
b3092,b3092,0.0592458008079682
b2988,b2988,0.0629553828203482
b2239,b3449,0.055656212965
b3779,b3779,0.0695312257144779
b0583,b3475,0.0600438550226467
b2418,b2418,0.0555285342183659
b2265,b2265,0.0521204632827467
b1054,b1054,0.0425441977859493
b0885,b0885,0.0453861367666677
b3621,b3621,0.0523744233941729
b0211,b2963,0.0552509467875506
b2533,b2533,0.0657524162027755
b1768,b1768,0.0601669178635819
b2206,b1467,0.069502703911036
b2828,b2828,0.0615078222532138
b2560,b0418,0.0426014665306704
b2383,b2829,0.0560283756887049
b3355,b3355,0.0542820611238826
b4240,b3204,0.0447846498717143
b3499,b3499,0.0578315700157754
b1822,b1822,0.0500764804666039
b0948,b4371,0.0551684626150406
b1084,b1084,0.0678481622462544
b3247,b3247,0.0500291483091782
b4179,b4179,0.0572471045906221
b3607,b3607,0.0583591826189816
b0635,b0149,0.0434720658298682
b2894,b2894,0.0575739630112919
b2472,b2472,0.0420484542835586
b3651,b3651,0.0618378035727254
b1521,b1521,0.0620080047374944
b0915,b0915,0.0632989970255303
b0417,b0417,0.0513347193143472
b2868,b2895,0.0416241094013324
b1861,b1860,0.0484505075015824
b0779,b1913,0.0504146193571989
b0967,b0967,0.0649013238862779
b1587,b0896,0.0684560644331642
b0110,b0867,0.0489339297855838
b2216,b2786,0.057745523005142
b0112,b3839,0.0563204655514137
b2791,b0058,0.0552636101484126
b2582,b3781,0.0414037651275052
b0929,b0491,0.0465173903865079
b2392,b4130,0.066086190371114
b3747,b3290,0.0655090572947823
b0019,b3258,0.0650659803721533
b3816,b3816,0.0645976692014126
b4296,b2740,0.0597613969698352
b2546,b4086,0.0678228733218544
b0983,b0983,0.065837980532873
b2240,b3667,0.0591356759840271
b3823,b0861,0.0622020564631863
b1907,b1907,0.0691647887363959
b2014,b0402,0.0419863443117003
b0401,b0401,0.0609621886497908
b3458,b0401,0.0609621886497908
b0069,b1294,0.0439629480812198
b4464,b4464,0.0652435009973313
b3199,b3199,0.051556208228893
b2196,b2196,0.0654248712840301
b3258,b3258,0.0650659803721533
b3966,b1711,0.0520759933927821
b1985,b0462,0.0584623218821396
b3927,b0875,0.0628514104180338
b2888,b0353,0.0645128483418892
b0047,b2568,0.0394775273281152
b2076,b2076,0.0470678308504686
b4130,b4130,0.066086190371114
b3915,b3915,0.0396498327551522
b0010,b0010,0.0538185658468627
b0961,b0961,0.0663964951517619
b1186,b4065,0.063668078994812
b4065,b4065,0.063668078994812
b0763,b0765,0.0581114321226397
b3478,b3480,0.0684990550611161
b3727,b3726,0.060186585772533
b1124,b1124,0.0683152606029312
b3271,b3271,0.0566823436272818
b3201,b3201,0.0504068964861832
b3175,b0409,0.0682057534723678
b0098,b0098,0.0690645630924595
b0353,b0353,0.0645128483418892
b3035,b3485,0.0516615399890822
b0813,b0813,0.0591403638360329
b1126,b0857,0.0600162552088759
b0151,b0151,0.0497924565010949
b0089,b1069,0.0448248590198982
b2132,b2901,0.0456400923145189
b4375,b1211,0.053890782213774
b3481,b0659,0.04986754687931
b4016,b3430,0.0698106227510221
b3259,b3259,0.050861008705708
b1400,b1400,0.0677754736785175
b1410,b1410,0.0692856829974533
b0657,b0657,0.0490622271792006
b0859,b0859,0.0629381198482168
b2867,b0662,0.0451169120967637
b1090,b1090,0.0682590561963348
b3152,b3152,0.0515236545202146
b1449,b3787,0.0598501581811827
b2468,b2468,0.0694818157626261
b2324,b2324,0.0553922828908375
b2485,b2485,0.0587260506033098
b1412,b1412,0.0601664060757901
b2282,b1412,0.0601664060757901
b1971,b1971,0.0632728340362929
b0605,b0605,0.0580370965070825
b3160,b0662,0.0451169120967637
b0804,b1128,0.0457238937849552
b2764,b0662,0.0451169120967637
b3017,b3017,0.0501723094716583
b0223,b0223,0.0410935025720609
b1870,b2712,0.0570272679395532
b1678,b0885,0.0453861367666677
b2044,b3620,0.0640652748502014
b3533,b3794,0.0472100856833249
b3208,b3208,0.0584752427390574
b1871,b1871,0.0639753906195505
b4112,b4112,0.0531339274393774
b0766,b3374,0.0495696205347075
b3173,b1703,0.0660135920239757
b3991,b3345,0.0523259652899544
b2521,b2521,0.0650239409534212
b3153,b1759,0.0454463258553721
b1744,b2473,0.0684047231860918
b1967,b0686,0.0654486516395063
b0446,b0446,0.0437475756188621
b3847,b3847,0.0577784555377694
b1316,b2963,0.0552509467875506
b3614,b0657,0.0490622271792006
b1813,b1813,0.0398464631008616
b1441,b3746,0.0677664520596286
b2738,b4198,0.0534815396377735
b1812,b1812,0.0414892499477327
b0036,b2261,0.0692694330209597
b2777,b2777,0.0681898072057248
b0769,b3058,0.046072669495773
b4474,b2804,0.0532120015711709
b3136,b3197,0.0474594739293193
b2786,b2786,0.057745523005142
b4146,b4146,0.0400299831012149
b0581,b0444,0.0407629374202666
b4155,b4155,0.0656137648144742
b4539,b0659,0.04986754687931
b4386,b4386,0.0423634117274538
b4295,b3202,0.0535936650521706
b3995,b0015,0.0641465936703008
b4394,b4394,0.0434456915144295
b3813,b3813,0.0474048112167254
b0349,b0349,0.0536182594701902
b3706,b4161,0.055254051882788
b1855,b1855,0.0513868963844902
b2264,b2264,0.065339457950729
b3397,b3034,0.0481769265676937
b2708,b3197,0.0474594739293193
b2700,b2700,0.0486879568308372
b2906,b2906,0.0472067622363325
b3791,b3791,0.0523787218302562
b0884,b0051,0.0444283774152654
b2698,b1105,0.0514583868274806
b3096,b3096,0.0687493781511935
b0996,b2611,0.047592068745662
b4159,b4159,0.0671707114325541
b2492,b3009,0.050299032434275
b2933,b2715,0.0481959935113511
b2387,b3899,0.0619618691517229
b2258,b0845,0.0463719422857422
b2935,b1813,0.0398464631008616
b2553,b3147,0.0477628634950571
b2912,b2912,0.0646852338999325
b0470,b0470,0.0691372642417885
b0785,b0785,0.0694955748597935
b3357,b3357,0.0537934267613504
b0173,b0173,0.0691720266884605
b1782,b3163,0.0667600019418769
b3965,b3965,0.068206228065627
b3708,b2812,0.0383493352846142
b0595,b1094,0.0457948491968889
b3385,b0155,0.0415921756683941
b4191,b0368,0.069227604749836
b0158,b0158,0.0476105913281133
b0188,b0188,0.0454603342930874
b3987,b3987,0.0631970992901449
b3916,b3916,0.0563555388803929
b0890,b0890,0.0598502368240515
b2794,b2794,0.0653125027287289
b3551,b3551,0.0672709758437425
b2995,b0383,0.0693232201031893
b3052,b3052,0.0674398011103074
b2564,b2564,0.0512153685237301
b4094,b4094,0.0587455207463576
b1804,b1804,0.0493048216262868
b4196,b4196,0.0417389389228088
b3582,b4197,0.0512676754217648
b0200,b0200,0.0401841271010398
b2452,b2452,0.0662090733988011
b3699,b3699,0.0656210279970939
b2830,b2830,0.0498459966324086
b4162,b4162,0.0542057808157327
b3237,b3237,0.0651167822951908
b0832,b0832,0.0472473908587091
b2528,b2528,0.0559427111847973
b3590,b3590,0.0590904568593313
b0835,b0835,0.0650410342100917
b1212,b1212,0.0636288403625006
b3248,b3248,0.0657829100792339
b4232,b2930,0.0496262663425753
b0053,b0053,0.051118631663111
b0154,b0154,0.0607007660908364
b0029,b0029,0.0413727101923496
b0418,b0418,0.0426014665306704
b3486,b3486,0.065640540438016
b1859,b2178,0.0530817160101189
b1250,b3234,0.0364795471441631
b2804,b2804,0.0532120015711709
b0633,b3388,0.0456086833486586
b0765,b0765,0.0581114321226397
b1663,b0879,0.0576467968558815
b1433,b1433,0.0537280418912185
b3542,b1293,0.0625181487674279
b1244,b4130,0.066086190371114
b1117,b1118,0.0511799308496162
b0934,b0933,0.0605166545655515
b3824,b3824,0.0667182732376574
b2619,b0172,0.0646785576783041
b3368,b3368,0.0582228616471408
b3935,b0962,0.0374569704831026
b2425,b0155,0.0415921756683941
b4015,b3432,0.0642854760455863
b3178,b3178,0.0619022240422137
b3610,b3610,0.0655132645756609
b3833,b3833,0.0608432107971743
b0902,b0902,0.0631021273424074
b2179,b2177,0.061663155527604
b4168,b4168,0.0515160623515504
b3569,b3010,0.0401325644647335
b3250,b3250,0.053901986336852
b2106,b2106,0.0676885486354863
b3812,b0844,0.0659674279486277
b2831,b2831,0.0484515260997364
b2687,b2687,0.0595095113408035
b2920,b2920,0.065326580453809
b0176,b0176,0.0685509696440314
b0481,b0481,0.0417635152725545
b3253,b3253,0.0550143546659074
b0531,b0944,0.057038424976309
b2667,b3010,0.0401325644647335
b1119,b1119,0.0578525754564633
b0030,b0030,0.0690470224029138
b3930,b3930,0.0531980620592777
b2515,b2515,0.0503342588881264
b1429,b1429,0.0528526769686405
b3360,b1812,0.0414892499477327
b1650,b2794,0.0653125027287289
b2436,b2436,0.0513173237228126
b0573,b3822,0.0596268156474603
b0348,b0348,0.0649455081399233
b3844,b3844,0.0547549049387348
b3794,b3794,0.0472100856833249
b3449,b3449,0.055656212965
b2781,b3248,0.0657829100792339
b4298,b4298,0.0678021109643966
b3882,b3882,0.0625157019540757
b0443,b0494,0.0448916634745682
b3034,b3034,0.0481769265676937
b0207,b0207,0.0573849804491435
b0905,b2781,0.067993767647817
b0721,b0124,0.0688517484389899
b3880,b3880,0.0646099957962965
b2166,b2166,0.0673225643486795
b3697,b3697,0.0598683974518888
b3054,b3054,0.0390815175391812
b0841,b3057,0.0435247815262172
b3399,b3399,0.0527273673423379
b3353,b3353,0.0632563839910561
b0052,b0052,0.0645962625556202
b2763,b0386,0.0410592529662651
b2016,b2304,0.041427649794968
b2293,b2291,0.0415422453147199
b0405,b0405,0.066796778323728
b3609,b0053,0.051118631663111
b3510,b0055,0.0379539217108001
b3887,b3887,0.0534876726011636
b0724,b0029,0.0413727101923496
b1482,b0605,0.0580370965070825
b2835,b2835,0.0555924093539334
b4171,b4171,0.0549751286863373
b2604,b2067,0.0675454136132126
b0125,b0125,0.0513144216056952
b2532,b4403,0.0616383005407688
b3412,b0239,0.0577930688872196
b2467,b2467,0.0480156305406107
b3070,b3070,0.0685952184274494
b4167,b4167,0.0616530094435082
b0807,b0807,0.0485908125438411
b3465,b3465,0.0508610681114705
b4371,b4371,0.0551684626150406
b3084,b3084,0.0667100727634535
b3883,b3883,0.064458865205739
b3881,b3881,0.0675339331720272
b0783,b0781,0.0625650329007038
b0827,b0009,0.0644701655858942
b3857,b3857,0.054047721662288
b0168,b0932,0.0533127410197733
b3931,b3931,0.0662949889094796
b2581,b2581,0.0417397010056137
b2946,b2946,0.0638295338669166
b4203,b3985,0.0606898446847736
b2052,b3619,0.0504197161625438
b4249,b0606,0.0638136030935197
b2600,b2411,0.0559681055655784
b2765,b2765,0.0575680953073929
b2872,b3847,0.0577784555377694
b2806,b3146,0.0572795159958386
b0837,b0124,0.0688517484389899
b1815,b0833,0.0651404172325992
b1209,b1209,0.0527912580601325
b1534,b1663,0.0601485843129131
b3787,b3787,0.0598501581811827
b0195,b0195,0.0465352409297039
b4148,b4148,0.0534645082773342
b3599,b3599,0.0638163831373079
b1738,b1736,0.0507921421255251
b4193,b4194,0.0619960936930558
b3345,b3345,0.0523259652899544
b3129,b3129,0.0636279855764715
b0237,b0237,0.0680214809227386
b2728,b2990,0.0662488475079252
b3011,b0207,0.0573849804491435
